,video_name,transcript,Comment (на документ),start,end,glosses,speaker,is_train
4031,RSLN-n6-s2-seg19,"Интересно, – мужу рассказывает,",,80.666,83.422,супруг м-у-ж-у рассказать:LOC рассказать:LOC-,s2,True
4032,RSLN-n6-s2-seg20,"– интересно, бройлерная курица может нести яйца"".",,83.796,90.596,курица б-р-о-й-л-е-р-н-а-я курица яйцо нести.яйцо мочь интересный,s2,True
4033,RSLN-n6-s2-seg21,"Муж отвечает: ""Да ну тебя, выдумываешь.",,92.788,96.0,супруг сказать:LOC выдумывать PRTCL,s2,True
4034,RSLN-n6-s2-seg22,"Бройлерных куриц специально для мяса выращивают, яйца они нести не могут, ну тебя"".",,96.711,103.077,курица специальный расти #д-л-я мясо яйцо снести.яйцо не.мочь PRTCL,s2,True
4035,RSLN-n6-s2-seg23,"Жена отвечает: ""Что ты, умнее всех?!",,103.711,107.355,супруг сказать:LOC INDX что INDX умный весь,s2,True
4036,RSLN-n6-s2-seg24,"С курицами я сама работаю, я видела, интересно"".",,108.411,112.933,курица я сам работать курица я я смотреть:LOC интересный,s2,True
4037,RSLN-n6-s2-seg25,"Муж [отвечает]: ""Ну тебя, выдумываешь, да, выдумываешь!",,113.3,115.933,супруг супруг выдумывать PRTCL выдумывать PRTCL,s2,True
4038,RSLN-n6-s2-seg26,Я тебя не слушаю!,,115.933,117.0,я слышать нет,s2,True
4039,RSLN-n6-s2-seg27,"[Жена:] ""Ну надо же! Муж – главный, умнее всех, жене не верит!",,118.321,123.51,главный супруг весь знать весь супруг не.верить,s2,True
4040,RSLN-n6-s2-seg28,"[Муж:] ""Да, правильно, мужчина прав.",,123.955,126.01,правильный мужчина говорить правильный,s2,True
4041,RSLN-n6-s2-seg29,"Это ведь бройлерная курица, ну?",,126.877,130.188,это курица= б-р-о-й-л-е-р-н-ы-е курица это PRTCL,s2,True
4042,RSLN-n6-s2-seg30,[Жена] возмутилась:,,130.666,131.399,,s2,True
4043,RSLN-n6-s2-seg31,"Ты всегда самый главный, умнее всех, все решаешь!",,132.01,135.911,INDX всегда власть главный умный весь решать я,s2,True
4044,RSLN-n6-s2-seg32,[Говоришь:] Я все знаю!,,135.911,137.1,знать знать я,s2,True
4045,RSLN-n6-s2-seg33,"Мне не веришь, жену не спрашиваешь, не веришь, всегда унижаешь меня, жену!",,137.1,141.055,не.верить супруг спросить:1PS нет не.верить всегда унизить я супруг,s2,True
4046,RSLN-n6-s2-seg34,[С вызовом:] Вот так!,,141.055,141.777,,s2,True
4047,RSLN-n6-s2-seg35,"[Муж:] ""Да ну тебя"".",,142.01,142.599,PRTCL,s2,True
4048,RSLN-n6-s2-seg36,"[Жена:] ""Все, мне надоело вместе жить!",,142.899,146.554,я закончить жить надоесть вместе вместе жить ссориться,s2,True
4049,RSLN-n6-s2-seg37,"Ссоримся, что еще, унижаешь меня, не хочу, все, развод, завтра же развод!",,146.554,152.847,что унизить я не.верить не.верить я закончить развестись завтра развестись,s2,True
4050,RSLN-n6-s2-seg38,"Муж: ""Развод? Ну-ну, давай!",,154.821,157.755,развестись н-у н-у PRTCL я,s2,True
4051,RSLN-n6-s2-seg39,"Я... иди, разводись!",,157.755,159.043,развестись IMP хотеть,s2,True
4052,RSLN-n6-s2-seg40,"Не хочу, ты всегда...",,159.043,160.288,не INDX всегда мать,s2,True
4053,RSLN-n6-s2-seg41,"Женщины все молчат, слушают, что мужчина говорит, запоминают.",,160.288,164.31,всегда молчать понять мужчина говорить что воспринять INDX,s2,True
4054,RSLN-n6-s2-seg42,"А ты – своевольная, споришь, с меня хватит, мне тоже надоело!",,164.31,167.599,власть спорить я закончить такой.же надоесть,s2,True
4055,RSLN-n6-s2-seg43,"[Жена:] ""Развод! Завтра же подам заявление!",,169.11,171.854,развестись завтра я дать,s2,True
4056,RSLN-n6-s2-seg44,Дома все разделим пополам!,,172.365,175.732,весь разделить.пополам разделить.пополам разделить.пополам весь весь-,s2,True
4057,RSLN-n6-s2-seg45,"Муж: ""Да, давай, пополам, все пополам.",,176.188,181.465,мужчина да PRTCL разделить.пополам разделить.пополам разделить.пополам разделить.пополам я,s2,True
4058,RSLN-n6-s2-seg46,Я согласен!,,181.465,182.654,быть.согласен,s2,True
4059,RSLN-n6-s2-seg47,[Жена:] Ну все!,,182.755,183.866,PRTCL,s2,True
4060,RSLN-n6-s2-seg48,"Пошла, ушла спать в свою комнату.",,183.866,187.166,идти INDX спать войти:LOC комната свой,s2,True
4061,RSLN-n6-s2-seg49,"Муж: ""А, ладно!",,187.366,188.388,мужчина PRTCL,s2,True
4062,RSLN-n6-s2-seg50,– там (т.е. в другом месте) лег спать.,,188.388,190.099,INDX спать,s2,True
4063,RSLN-n6-s2-seg51,– Неприятно.,,190.277,191.032,нет,s2,True
4064,RSLN-n6-s2-seg52,"Ну ладно, все"".",,191.232,192.077,ночь,s2,True
4065,RSLN-n6-s2-seg53,"Ночь прошла, [настало] утро.",,192.077,193.922,утро переместиться:LOC разойтись,s2,True
4066,RSLN-n6-s2-seg54,Разошлись в разные стороны на работу.,,193.922,196.088,переместиться:LOC делать,s2,True
4067,RSLN-n6-s2-seg55,"Женщина работает, трудится, а сама думает, раздражается, [что] муж обнаглел.",,196.466,201.51,работать делать внутри думать раздражать супруг наглый,s2,True
4068,RSLN-n6-s2-seg56,Относится неуважительно ко мне. –,,202.91,204.821,уважать уважать нет я,s2,True
4069,RSLN-n6-s2-seg57,"размышляет, –",,204.821,205.421,размышлять,s2,True
4070,RSLN-n6-s2-seg58,"Как я правильно говорю, не верит, не уважает меня, не любит. –",,205.71,209.41,я говорить правильный не.верить уважать:1PS не любить не я,s2,True
4071,RSLN-n6-s2-seg59,"размышляет, – Развод!",,209.555,211.088,развестись,s2,True
4072,RSLN-n6-s2-seg60,"Думает, думает: ""Развод, ну"".",,211.122,213.777,развестись развестись PRTCL думать,s2,True
4073,RSLN-n6-s2-seg61,"Думает, ладно, работает.",,213.777,215.855,PRTCL работать,s2,True
4074,RSLN-n6-s2-seg62,"Думает: ""В ЗАГС идти, подавать заявление на развод?",,216.232,220.388,з-а-г-с дать развестись подать.заявление думать нет,s2,True
4075,RSLN-n6-s2-seg63,"Нет, подожду, – думает, – ладно"".",,220.388,222.322,ждать думать PRTCL,s2,True
4076,RSLN-n6-s2-seg64,После работы идет домой.,,222.699,225.377,закончить шагать шагать дом:LOC,s2,True
4077,RSLN-n6-s2-seg65,"Посмотрим, что [там], посмотрим.",,225.933,227.022,смотреть что смотреть,s2,True
4078,RSLN-n6-s2-seg66,[Он скажет:] Что!,,227.032,227.692,,s2,True
4079,RSLN-n6-s2-seg67,[А я:] Я сразу подаю на развод!,,227.799,230.622,закончить дать развестись,s2,True
4080,RSLN-n6-s2-seg68,"Идет решительно, открывает дверь домой.",,231.955,236.043,дом открыть.дверь,s2,True
4081,RSLN-n6-s2-seg69,Волосы дыбом встали!,,236.043,238.255,волосы.встать.дыбом,s2,True
4082,RSLN-n6-s2-seg70,Дома все шкафы распилены.,,239.933,243.932,там весь ш-к-а-ф шкаф шкаф распилить,s2,True
4083,RSLN-n6-s2-seg71,"Пилой распилены, пополам, развалились, лежат.",,243.932,247.699,п-и-л-а распилить распилить развалиться развалиться часть пополам упасть,s2,True
4084,RSLN-n6-s2-seg72,"Диван распилен, пополам сломался.",,247.699,250.143,диван диван распилить сломаться.пополам стол стол,s2,True
4085,RSLN-n6-s2-seg73,"Стол распилен, пополам, сломан.",,250.144,252.766,распилить сломаться.пополам,s2,True
4086,RSLN-n6-s2-seg74,Все пополам распилено!,,252.899,256.91,распиливать весь делить.пополам,s2,True
4087,RSLN-n6-s2-seg75,"Смотрит: ну, страшно!",,257.655,259.444,страшный PRTCL,s2,True
4088,RSLN-n6-s2-seg76,В центре комнаты свободное место.,,259.688,263.644,место комната вокруг центр место,s2,True
4089,RSLN-n6-s2-seg77,"Детские игрушки, машинки, игрушки ребенка, в куче лежат.",,263.644,268.802,играть дети дети POSS вести.машина вести.машина CLF:машина.ехать играть свой ребенок свой куча свой,s2,True
4090,RSLN-n6-s2-seg78,"[Муж:] ""Это ребенка, его не вмешиваем.",,268.81,271.499,ребенок его лезть лезть не мы:Du,s2,True
